time,seconds_elapsed,z,y,x
1704913160284121900,18.133121826171877,-0.4932861328125,1.171722412109375,0.0618133544921875
1704913160294060800,18.143060791015625,-0.483184814453125,1.15093994140625,0.08526611328125
1704913160303999700,18.152999755859376,-0.396240234375,1.103057861328125,0.136199951171875
1704913160313939500,18.162939453125,-0.3258514404296875,1.0398101806640625,0.1756439208984375
1704913160323878700,18.172878662109376,-0.3038177490234375,0.981719970703125,0.19268798828125
1704913160333817600,18.182817626953124,-0.2955474853515625,0.93359375,0.2108306884765625
1704913160343757600,18.192757568359376,-0.296142578125,0.904327392578125,0.2305908203125
1704913160353696500,18.202696533203124,-0.305206298828125,0.9062042236328125,0.2573699951171875
1704913160363635700,18.2126357421875,-0.320068359375,0.944000244140625,0.2915191650390625
1704913160373575700,18.22257568359375,-0.3404693603515625,0.9945220947265625,0.3258209228515625
1704913160383514600,18.2325146484375,-0.3500823974609375,1.0407867431640625,0.3560333251953125
1704913160393454800,18.242454833984375,-0.34613037109375,1.063446044921875,0.378997802734375
1704913160403393800,18.252393798828123,-0.33319091796875,1.0769805908203125,0.387298583984375
1704913160413332700,18.262332763671875,-0.283538818359375,1.05828857421875,0.3847808837890625
1704913160423272700,18.272272705078127,-0.1805419921875,1.0103607177734375,0.357330322265625
1704913160433211600,18.282211669921875,0.1956939697265625,0.966766357421875,0.268890380859375
1704913160443150800,18.29215087890625,0.9136505126953125,0.998565673828125,0.1516265869140625
1704913160453090600,18.302090576171874,0.8586883544921875,1.1350555419921875,0.091522216796875
1704913160463029500,18.312029541015626,0.0574951171875,1.2393646240234375,0.002105712890625
1704913160472969700,18.3219697265625,-0.4740142822265625,1.17437744140625,-0.0633392333984375
1704913160482908700,18.33190869140625,-0.301910400390625,1.10089111328125,0.048797607421875
1704913160492847600,18.34184765625,-0.0333099365234375,1.02130126953125,0.173980712890625
1704913160502787600,18.35178759765625,0.0184326171875,0.914459228515625,0.2187347412109375
1704913160512726800,18.361726806640625,-0.0472564697265625,0.8325042724609375,0.2367706298828125
1704913160522665700,18.371665771484373,-0.1315155029296875,0.780731201171875,0.257354736328125
1704913160532605700,18.381605712890625,-0.161590576171875,0.74249267578125,0.2916412353515625
1704913160542544600,18.391544677734377,-0.1656036376953125,0.724578857421875,0.3315887451171875
1704913160552483600,18.401483642578125,-0.1603546142578125,0.727020263671875,0.364715576171875
1704913160562423800,18.411423828125,-0.142181396484375,0.7488555908203125,0.37994384765625
1704913160572362800,18.42136279296875,-0.109771728515625,0.78887939453125,0.3815765380859375
1704913160582302500,18.431302490234376,-0.0826416015625,0.8349456787109375,0.3726959228515625
1704913160592241700,18.44124169921875,-0.069427490234375,0.8603973388671875,0.3388519287109375
1704913160602180600,18.4511806640625,-0.0473785400390625,0.8536224365234375,0.2745819091796875
1704913160612120600,18.46112060546875,0.02691650390625,0.8267059326171875,0.2064056396484375
1704913160622059500,18.4710595703125,0.1312713623046875,0.800628662109375,0.1575469970703125
1704913160631998700,18.480998779296876,0.2260589599609375,0.781951904296875,0.126800537109375
1704913160641938700,18.490938720703124,0.263153076171875,0.775360107421875,0.1107940673828125
1704913160651877600,18.500877685546875,0.22943115234375,0.7783660888671875,0.11572265625
1704913160661816600,18.510816650390623,0.10400390625,0.77923583984375,0.143280029296875
1704913160671756800,18.5207568359375,-0.04803466796875,0.7617340087890625,0.170135498046875
1704913160681695700,18.53069580078125,-0.139739990234375,0.7457275390625,0.1866302490234375
1704913160691635700,18.5406357421875,-0.180816650390625,0.7501678466796875,0.19342041015625
1704913160701574700,18.55057470703125,-0.192901611328125,0.7983245849609375,0.204254150390625
1704913160711513900,18.560513916015626,-0.17205810546875,0.894378662109375,0.2212677001953125
1704913160721453600,18.57045361328125,-0.1183319091796875,1.0236663818359375,0.232421875
1704913160731392500,18.580392578125,-0.0632171630859375,1.17034912109375,0.2419891357421875
1704913160741331500,18.59033154296875,-0.0001220703125,1.3018341064453125,0.246612548828125
1704913160751271700,18.600271728515626,0.080291748046875,1.3843841552734375,0.236663818359375
1704913160761210600,18.610210693359374,0.142303466796875,1.3769683837890625,0.204254150390625
1704913160771149600,18.620149658203125,0.1546783447265625,1.2970123291015625,0.16070556640625
1704913160781089800,18.63008984375,0.0767364501953125,1.205413818359375,0.1346282958984375
1704913160791028700,18.64002880859375,-0.060577392578125,1.1270904541015625,0.145233154296875
1704913160800968700,18.64996875,-0.206756591796875,1.0908355712890625,0.180877685546875
1704913160810907600,18.65990771484375,-0.327239990234375,1.07916259765625,0.2396240234375
1704913160820846600,18.6698466796875,-0.3528594970703125,1.0816497802734375,0.2614593505859375
1704913160830786800,18.679786865234377,-0.28802490234375,1.0941925048828125,0.25140380859375
1704913160840725800,18.689725830078125,-0.205841064453125,1.13525390625,0.2121429443359375
