time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1705061555264776400,13.1997763671875,-0.38680094480514526,1.7108525037765503,-1.5533344745635986,0.5536919832229614,0.017111942172050476,-0.8325456976890564,-0.349376916885376,1.1942375898361206,1.0268969535827637,0.29957066491051815,-0.27748730220044765,0.08202402087137622,0.9091371477156218
1705061555274695400,13.2096953125,-0.43364349007606506,1.8774259090423584,-1.7868655920028687,0.5680168271064758,0.029774824157357216,-0.822478175163269,-0.3281792402267456,1.250376582145691,1.0214985609054565,0.30579717498756753,-0.28683627169365294,0.08053489478543688,0.9042826712332306
1705061555284643300,13.219643310546875,-0.4895152747631073,2.0941977500915527,-2.0297296047210693,0.5834300518035889,0.044484756886959076,-0.8109441995620728,-0.27324944734573364,1.2756751775741577,0.9887853860855103,0.31288969109185627,-0.2972031407896614,0.07872854112200008,0.8986502210318662
1705061555294561300,13.229561279296876,-0.6201349496841431,2.318561315536499,-2.3017024993896484,0.5999321937561035,0.061543986201286316,-0.797680139541626,-0.1951318383216858,1.2682290077209473,0.9449732303619385,0.32081606986563194,-0.3087139764550851,0.07652193116241421,0.8921417807677018
1705061555304510700,13.2395107421875,-0.8465348482131958,2.497649669647217,-2.623417377471924,0.6171088814735413,0.08220682293176651,-0.7825717926025391,-0.11062401533126831,1.2524031400680542,0.8859653472900391,0.32963953826447573,-0.3214626847705638,0.07332013050158455,0.8846601897162444
1705061555314428700,13.2494287109375,-1.0215537548065186,2.692009687423706,-2.942192554473877,0.6343915462493896,0.10670188814401627,-0.7656121850013733,-0.01938605308532715,1.2684202194213867,0.7558618187904358,0.33936211178989295,-0.335313140416538,0.0689854589927161,0.876150307496781
1705061555324347400,13.259347412109374,-1.0807725191116333,2.9368550777435303,-3.229196071624756,0.651753842830658,0.13439998030662537,-0.7464271783828735,0.058588504791259766,1.3313592672348022,0.6125465631484985,0.34998053399840817,-0.35028449906276315,0.06393107141627678,0.8664451306588213
1705061555334295600,13.269295654296876,-0.8729655146598816,3.2402753829956055,-3.4472262859344482,0.6693816781044006,0.16368958353996277,-0.7246611714363098,0.12941581010818481,1.4315710067749023,0.43219590187072754,0.36157170976459474,-0.3662925658896185,0.059153767943666884,0.8553340902952498
1705061555344214500,13.279214599609375,-0.4402088224887848,3.519954204559326,-3.608452081680298,0.6870558857917786,0.19213825464248657,-0.700740396976471,0.19282686710357666,1.4968724250793457,0.23510318994522095,0.3742360333707268,-0.38274981556985205,0.05596755394674367,0.8428034242794823
1705061555354162400,13.289162353515625,0.11931018531322479,3.8051650524139404,-3.7352230548858643,0.7046111822128296,0.21876634657382965,-0.6750291585922241,0.28469234704971313,1.534056544303894,0.06428080797195435,0.38821039910217586,-0.39931585734939085,0.05506610649806799,0.8287383611473716
1705061555364081700,13.29908154296875,0.7195011973381042,3.994063377380371,-3.7933127880096436,0.7216333150863647,0.24268290400505066,-0.6483442783355713,0.4262089729309082,1.538139820098877,-0.05369734764099121,0.4033068790700207,-0.41545093975645786,0.05681877993227432,0.813336142617025
1705061555374029300,13.309029296875,1.3352866172790527,4.091770648956299,-3.87680983543396,0.7375252842903137,0.2639997899532318,-0.621579110622406,0.578255295753479,1.5317918062210083,-0.11827385425567627,0.4196410952511363,-0.4306623240504532,0.06115883919957393,0.7966749326780378
